1673116200,68
1673118000,63
1673119800,56
1673121600,53
1673123400,61
1673125200,56
1673127000,63
1673128800,63
1673130600,71
1673132400,71
1673134200,70
1673136000,61
1673137800,59
1673139600,64
1673141400,64
1673143200,61
1673145000,70
1673146800,72
1673148600,72
1673150400,65
1673152200,63
1673154000,63
1673155800,61
1673157600,62
1673159400,75
1673161200,76
1673163000,58
1673164800,58
1673166600,55
1673168400,61
1673170200,56
1673172000,61
1673173800,56
1673175600,53
1673177400,55
1673179200,59
1673181000,64
1673182800,66
1673184600,61
1673186400,64
1673188200,66
1673190000,66
1673191800,68
1673193600,76
1673195400,89
1673197200,98
1673199000,102
1673200800,101
1673202600,94
1673204400,93
1673206200,89
1673208000,86
1673209800,81
1673211600,75
1673213400,79
1673215200,72
1673217000,65
1673218800,67
1673220600,61
1673222400,62
1673224200,66
1673226000,68
1673227800,71
1673229600,71
1673231400,71
1673233200,69
1673235000,62
1673236800,61
1673238600,60
1673240400,58
1673242200,69
1673244000,72
1673245800,74
1673247600,90
1673249400,94
1673251200,104
1673253000,104
1673254800,98
1673256600,96
1673258400,89
1673260200,86
1673262000,86
1673263800,88
1673265600,84
1673267400,81
1673269200,78
1673271000,84
1673272800,85
1673274600,86
1673276400,90
1673278200,98
1673280000,108
1673281800,109
1673283600,110
1673285400,107
1673287200,110
1673289000,108
1673290800,107
1673292600,111
1673294400,105
1673296200,95
1673298000,86
1673299800,80
1673301600,72
1673303400,60
1673305200,52
1673307000,53
1673308800,58
1673310600,62
1673312400,67
1673314200,63
1673316000,64
1673317800,71
1673319600,73
1673321400,72
1673323200,76
1673325000,74
1673326800,69
1673328600,69
1673330400,71
1673332200,80
1673334000,98
1673335800,108
1673337600,110
1673339400,101
1673341200,96
1673343000,96
1673344800,92
1673346600,91
1673348400,95
1673350200,97
1673352000,97
1673353800,99
1673355600,99
1673357400,96
1673359200,91
1673361000,90
1673362800,85
1673364600,84
1673366400,83
1673368200,86
1673370000,86
1673371800,86
1673373600,84
1673375400,79
1673377200,76
1673379000,77
1673380800,67
1673382600,63
1673384400,62
1673386200,68
1673388000,62
1673389800,65
1673391600,58
1673393400,77
1673395200,79
1673397000,78
1673398800,79
1673400600,66
1673402400,62
1673404200,71
1673406000,68
1673407800,61
1673409600,61
1673411400,69
1673413200,78
1673415000,75
1673416800,81
1673418600,75
1673420400,81
1673422200,70
1673424000,74
1673425800,68
1673427600,71
1673429400,72
1673431200,62
1673433000,58
1673434800,58
1673436600,54
1673438400,55
1673440200,59
1673442000,67
1673443800,69
1673445600,71
1673447400,74
1673449200,67
1673451000,66
1673452800,76
1673454600,84
1673456400,90
1673458200,94
1673460000,91
1673461800,91
1673463600,92
1673465400,89
1673467200,82
1673469000,79
1673470800,70
1673472600,63
1673474400,64
1673476200,63
1673478000,64
1673479800,62
1673481600,57
1673483400,59
1673485200,66
1673487000,63
1673488800,64
1673490600,60
1673492400,58
1673494200,65
1673496000,66
1673497800,61
1673499600,63
1673501400,72
1673503200,73
1673505000,75
1673506800,82
1673508600,86
1673510400,101
1673512200,109
1673514000,109
1673515800,111
1673517600,105
1673519400,101
1673521200,100
1673523000,94
1673524800,91
1673526600,86
1673528400,79
1673530200,78
1673532000,74
1673533800,70
1673535600,69
1673537400,69
1673539200,70
1673541000,74
1673542800,81
1673544600,83
1673546400,85
1673548200,84
1673550000,82
1673551800,79
1673553600,69
1673555400,66
1673557200,69
1673559000,68
1673560800,64
1673562600,69
1673564400,66
1673566200,59
1673568000,60
1673569800,65
1673571600,68
1673573400,67
1673575200,65
1673577000,60
1673578800,54
1673580600,62
1673582400,57
1673584200,55
1673586000,57
1673587800,58
1673589600,69
1673591400,71
1673593200,78
1673595000,69
1673596800,79
1673598600,73
1673600400,76
1673602200,76
1673604000,76
1673605800,75
1673607600,71
1673609400,71
1673611200,75
1673613000,77
1673614800,76
1673616600,74
1673618400,71
1673620200,76
1673622000,79
1673623800,85
1673625600,94
1673627400,106
1673629200,121
1673631000,126
1673632800,130
1673634600,131
1673636400,129
1673638200,129
1673640000,121
1673641800,126
1673643600,123
1673645400,121
1673647200,111
1673649000,92
1673650800,86
1673652600,86
1673654400,84
1673656200,76
1673658000,74
1673659800,69
1673661600,69
1673663400,70
1673665200,70
1673667000,75
1673668800,75
1673670600,66
1673672400,67
1673674200,73
1673676000,73
1673677800,68
1673679600,67
1673681400,68
1673683200,65
1673685000,71
1673686800,66
1673688600,65
1673690400,62
1673692200,60
1673694000,61
1673695800,62
1673697600,60
1673699400,61
1673701200,59
1673703000,57
1673704800,53
1673706600,50
1673708400,52
1673710200,49
1673712000,48
1673713800,55
1673715600,65
1673717400,73
1673719200,75
1673721000,74
1673722800,69
1673724600,62
1673726400,57
1673728200,62
1673730000,56
1673731800,53
1673733600,51
1673735400,56
1673737200,53
1673739000,52
1673740800,50
1673742600,56
1673744400,57
1673746200,54
1673748000,56
1673749800,64
1673751600,64
1673753400,71
1673755200,73
1673757000,64
1673758800,65
1673760600,65
1673762400,64
1673764200,67
1673766000,67
1673767800,63
1673769600,69
1673771400,72
1673773200,75
1673775000,65
1673776800,64
1673778600,69
1673780400,77
1673782200,78
1673784000,84
1673785800,94
1673787600,100
1673789400,103
1673791200,111
1673793000,119
1673794800,129
1673796600,145
1673798400,161
1673800200,175
1673802000,185
1673803800,189
1673805600,193
1673807400,196
1673809200,198
1673811000,206
1673812800,210
1673814600,205
1673816400,199
1673818200,201
1673820000,198
1673821800,196
1673823600,188
1673825400,178
1673827200,178
1673829000,183
1673830800,184
1673832600,183
1673834400,176
1673836200,168
1673838000,163
1673839800,156
1673841600,137
1673843400,137
1673845200,136
1673847000,135
1673848800,137
1673850600,149
1673852400,162
1673854200,179
1673856000,189
1673857800,192
1673859600,193
1673861400,192
1673863200,189
1673865000,186
1673866800,180
1673868600,186
1673870400,184
1673872200,185
1673874000,182
1673875800,176
1673877600,174
1673879400,168
1673881200,169
1673883000,178
1673884800,194
1673886600,195
1673888400,193
1673890200,193
1673892000,194
1673893800,198
1673895600,197
1673897400,187
1673899200,194
1673901000,204
1673902800,201
1673904600,206
1673906400,202
1673908200,193
1673910000,190
1673911800,182
1673913600,184
1673915400,196
1673917200,202
1673919000,204
1673920800,198
1673922600,192
1673924400,189
1673926200,187
1673928000,182
1673929800,195
1673931600,199
1673933400,217
1673935200,228
1673937000,243
1673938800,251
1673940600,244
1673942400,244
1673944200,239
1673946000,236
1673947800,231
1673949600,230
1673951400,231
1673953200,225
1673955000,215
1673956800,206
1673958600,208
1673960400,204
1673962200,207
1673964000,208
1673965800,220
1673967600,224
1673969400,222
1673971200,225
1673973000,222
1673974800,221
1673976600,216
1673978400,217
1673980200,221
1673982000,215
1673983800,212
1673985600,206
1673987400,210
1673989200,203
1673991000,193
1673992800,175
1673994600,166
1673996400,144
1673998200,122
1674000000,111
1674001800,104
1674003600,110
1674005400,109
1674007200,100
1674009000,95
1674010800,93
1674012600,99
1674014400,96
1674016200,101
1674018000,104
1674019800,116
1674021600,122
1674023400,147
1674025200,163
1674027000,180
1674028800,191
1674030600,196
1674032400,194
1674034200,193
1674036000,191
1674037800,188
1674039600,186
1674041400,180
1674043200,178
1674045000,176
1674046800,175
1674048600,177
1674050400,180
1674052200,196
1674054000,204
1674055800,199
1674057600,201
1674059400,201
1674061200,207
1674063000,206
1674064800,199
1674066600,196
1674068400,205
1674070200,204
1674072000,200
1674073800,199
1674075600,199
1674077400,196
1674079200,179
1674081000,167
1674082800,165
1674084600,165
1674086400,163
1674088200,163
1674090000,167
1674091800,163
1674093600,164
1674095400,168
1674097200,170
1674099000,172
1674100800,176
1674102600,184
1674104400,183
1674106200,185
1674108000,198
1674109800,217
1674111600,229
1674113400,238
1674115200,238
1674117000,243
1674118800,243
1674120600,238
1674122400,234
1674124200,228
1674126000,225
1674127800,219
1674129600,216
1674131400,217
1674133200,213
1674135000,213
1674136800,217
1674138600,222
1674140400,225
1674142200,223
1674144000,228
1674145800,228
1674147600,226
1674149400,230
1674151200,225
1674153000,223
1674154800,222
1674156600,220
1674158400,220
1674160200,220
1674162000,214
1674163800,205
1674165600,194
1674167400,187
1674169200,180
1674171000,168
1674172800,161
1674174600,162
1674176400,166
1674178200,165
1674180000,163
1674181800,151
1674183600,148
1674185400,146
1674187200,144
1674189000,159
1674190800,164
1674192600,176
1674194400,191
1674196200,210
1674198000,222
1674199800,231
1674201600,237
1674203400,236
1674205200,235
1674207000,232
1674208800,229
1674210600,224
1674212400,220
1674214200,217
1674216000,215
1674217800,218
1674219600,219
1674221400,225
1674223200,226
1674225000,224
1674226800,229
1674228600,229
1674230400,237
1674232200,239
1674234000,238
1674235800,232
1674237600,237
1674239400,239
1674241200,234
1674243000,231
1674244800,231
1674246600,239
1674248400,235
1674250200,230
1674252000,226
1674253800,225
1674255600,217
1674257400,192
1674259200,185
1674261000,181
1674262800,185
1674264600,182
1674266400,178
1674268200,178
1674270000,178
1674271800,179
1674273600,180
1674275400,184
1674277200,183
1674279000,187
1674280800,185
1674282600,187
1674284400,197
1674286200,215
1674288000,215
1674289800,213
1674291600,214
1674293400,201
1674295200,198
1674297000,194
1674298800,187
1674300600,184
1674302400,179
1674304200,180
1674306000,178
1674307800,183
1674309600,184
1674311400,184
1674313200,189
1674315000,195
1674316800,206
1674318600,209
1674320400,210
1674322200,207
1674324000,209
1674325800,211
1674327600,211
1674329400,213
1674331200,210
1674333000,203
1674334800,198
1674336600,197
1674338400,189
1674340200,194
1674342000,186
1674343800,163
1674345600,152
1674347400,138
1674349200,145
1674351000,142
1674352800,139
1674354600,140
1674356400,140
1674358200,139
1674360000,135
1674361800,139
1674363600,139
1674365400,140
1674367200,140
1674369000,155
1674370800,161
1674372600,175
1674374400,182
1674376200,194
1674378000,201
1674379800,189
1674381600,190
1674383400,186
1674385200,184
1674387000,182
1674388800,188
1674390600,189
1674392400,188
1674394200,192
1674396000,200
1674397800,210
1674399600,216
1674401400,215
1674403200,222
1674405000,224
1674406800,225
1674408600,225
1674410400,227
1674412200,230
1674414000,227
1674415800,234
1674417600,239
1674419400,239
1674421200,238
1674423000,239
1674424800,235
1674426600,237
1674428400,231
1674430200,219
1674432000,219
1674433800,226
1674435600,229
1674437400,225
1674439200,223
1674441000,225
1674442800,223
1674444600,218
1674446400,218
1674448200,226
1674450000,223
1674451800,218
1674453600,226
1674455400,243
1674457200,258
1674459000,263
1674460800,263
1674462600,264
1674464400,261
1674466200,251
1674468000,250
1674469800,246
1674471600,244
1674473400,239
1674475200,238
1674477000,237
1674478800,235
1674480600,238
1674482400,245
1674484200,247
1674486000,250
1674487800,247
1674489600,249
1674491400,252
1674493200,253
1674495000,250
1674496800,252
1674498600,252
1674500400,253
1674502200,256
1674504000,255
1674505800,258
1674507600,252
1674509400,258
1674511200,253
1674513000,252
1674514800,246
1674516600,236
1674518400,235
1674520200,233
1674522000,238
1674523800,240
1674525600,237
1674527400,232
1674529200,231
1674531000,234
1674532800,227
1674534600,229
1674536400,232
1674538200,249
1674540000,254
1674541800,263
1674543600,272
1674545400,272
1674547200,273
1674549000,267
1674550800,266
1674552600,261
1674554400,255
1674556200,244
1674558000,239
1674559800,60
1674561600,236
1674563400,238
1674565200,239
1674567000,237
1674568800,241
1674570600,247
1674572400,250
1674574200,251
1674576000,250
1674577800,255
1674579600,254
1674581400,254
1674583200,255
1674585000,256
1674586800,255
1674588600,258
1674590400,258
1674592200,266
1674594000,261
1674595800,255
1674597600,251
1674599400,245
1674601200,236
1674603000,221
1674604800,218
1674606600,218
1674608400,219
1674610200,217
1674612000,215
1674613800,211
1674615600,210
1674617400,208
1674619200,204
1674621000,210
1674622800,212
1674624600,212
1674626400,216
1674628200,224
1674630000,234
1674631800,235
1674633600,235
1674635400,231
1674637200,227
1674639000,229
1674640800,231
1674642600,226
1674644400,221
1674646200,219
1674648000,221
1674649800,224
1674651600,229
1674653400,232
1674655200,227
1674657000,225
1674658800,229
1674660600,235
1674662400,235
1674664200,230
1674666000,227
1674667800,223
1674669600,217
1674671400,211
1674673200,210
1674675000,210
1674676800,204
1674678600,202
1674680400,196
1674682200,192
1674684000,181
1674685800,177
1674687600,169
1674689400,154
1674691200,151
1674693000,152
1674694800,157
1674696600,155
1674698400,151
1674700200,148
1674702000,149
1674703800,149
1674705600,146
1674707400,147
1674709200,152
1674711000,167
1674712800,176
1674714600,198
1674716400,210
1674718200,216
1674720000,222
1674721800,219
1674723600,219
1674725400,221
1674727200,221
1674729000,225
1674730800,228
1674732600,225
1674734400,223
1674736200,225
1674738000,226
1674739800,226
1674741600,227
1674743400,226
1674745200,228
1674747000,226
1674748800,226
1674750600,228
1674752400,229
1674754200,229
1674756000,231
1674757800,234
1674759600,238
1674761400,239
1674763200,238
1674765000,241
1674766800,239
1674768600,240
1674770400,233
1674772200,231
1674774000,220
1674775800,195
1674777600,187
1674779400,191
1674781200,196
1674783000,188
1674784800,183
1674786600,174
1674788400,173
1674790200,181
1674792000,180
1674793800,184
1674795600,190
1674797400,206
1674799200,223
1674801000,251
1674802800,262
1674804600,266
1674806400,269
1674808200,262
1674810000,261
1674811800,260
1674813600,253
1674815400,252
1674817200,250
1674819000,248
1674820800,247
1674822600,247
1674824400,244
1674826200,249
1674828000,246
1674829800,250
1674831600,251
1674833400,245
1674835200,247
1674837000,243
1674838800,245
1674840600,242
1674842400,244
1674844200,249
1674846000,251
1674847800,255
1674849600,256
1674851400,264
1674853200,259
1674855000,267
1674856800,264
1674858600,270
1674860400,262
1674862200,246
1674864000,243
1674865800,242
1674867600,243
1674869400,243
1674871200,242
1674873000,240
1674874800,242
1674876600,241
1674878400,240
1674880200,242
1674882000,238
1674883800,241
1674885600,245
1674887400,250
1674889200,256
1674891000,269
1674892800,270
1674894600,270
1674896400,273
1674898200,262
1674900000,262
1674901800,255
1674903600,254
1674905400,255
1674907200,256
1674909000,256
1674910800,254
1674912600,255
1674914400,255
1674916200,263
1674918000,266
1674919800,268
1674921600,270
1674923400,266
1674925200,259
1674927000,251
1674928800,250
1674930600,252
1674932400,252
1674934200,262
1674936000,256
1674937800,265
1674939600,259
1674941400,256
1674943200,242
1674945000,223
1674946800,210
1674948600,176
1674950400,164
1674952200,138
1674954000,139
1674955800,135
1674957600,127
1674959400,117
1674961200,109
1674963000,100
1674964800,95
1674966600,94
1674968400,94
1674970200,97
1674972000,95
1674973800,100
1674975600,105
1674977400,112
1674979200,110
1674981000,109
1674982800,113
1674984600,112
1674986400,113
1674988200,106
1674990000,102
1674991800,96
1674993600,92
1674995400,84
1674997200,81
1674999000,87
1675000800,87
1675002600,92
1675004400,97
1675006200,98
1675008000,106
1675009800,113
1675011600,121
1675013400,117
1675015200,117
1675017000,125
1675018800,120
1675020600,118
1675022400,112
1675024200,112
1675026000,104
1675027800,97
1675029600,85
1675031400,88
1675033200,83
1675035000,77
1675036800,72
1675038600,76
1675040400,85
1675042200,81
1675044000,74
1675045800,72
1675047600,73
1675049400,74
1675051200,70
1675053000,75
1675054800,78
1675056600,76
1675058400,84
1675060200,109
1675062000,129
1675063800,145
1675065600,160
1675067400,166
1675069200,160
1675071000,162
1675072800,162
1675074600,152
1675076400,146
1675078200,142
1675080000,139
1675081800,145
1675083600,150
1675085400,159
1675087200,165
1675089000,175
1675090800,187
1675092600,191
1675094400,200
1675096200,194
1675098000,201
1675099800,206
1675101600,202
1675103400,201
1675105200,198
1675107000,201
1675108800,201
1675110600,202
1675112400,193
1675114200,180
1675116000,169
1675117800,161
1675119600,143
1675121400,112
1675123200,101
1675125000,103
1675126800,103
1675128600,0
1675130400,91
1675132200,89
1675134000,81
1675135800,78
1675137600,75
1675139400,77
1675141200,76
1675143000,79
1675144800,90
1675146600,105
1675148400,122
1675150200,140
1675152000,143
1675153800,142
1675155600,140
1675157400,137
1675159200,133
1675161000,131
1675162800,122
1675164600,115
1675166400,112
1675168200,108
1675170000,103
1675171800,101
1675173600,98
1675175400,94
1675177200,101
1675179000,119
1675180800,135
1675182600,147
1675184400,155
1675186200,154
1675188000,156
1675189800,155
1675191600,154
1675193400,161
1675195200,151
1675197000,138
1675198800,129
1675200600,112
1675202400,96
1675204200,95
1675206000,81
1675207800,74
1675209600,68
1675211400,70
1675213200,78
1675215000,78
1675216800,68
1675218600,63
1675220400,60
1675222200,60
1675224000,56
1675225800,59
1675227600,58
1675229400,62
1675231200,70
1675233000,76
1675234800,92
1675236600,106
1675238400,106
1675240200,106
1675242000,106
1675243800,103
1675245600,100
1675247400,95
1675249200,94
1675251000,81
1675252800,83
1675254600,90
1675256400,92
1675258200,85
1675260000,88
1675261800,90
1675263600,90
1675265400,95
1675267200,102
1675269000,110
1675270800,120
1675272600,116
1675274400,116
1675276200,114
1675278000,113
1675279800,116
1675281600,110
1675283400,106
1675285200,97
1675287000,84
1675288800,69
1675290600,68
1675292400,66
1675294200,67
1675296000,64
1675297800,64
1675299600,64
1675301400,66
1675303200,65
1675305000,66
1675306800,66
1675308600,68
1675310400,65
1675312200,65
1675314000,64
1675315800,64
1675317600,65
1675319400,78
1675321200,101
1675323000,114
1675324800,119
1675326600,115
1675328400,111
1675330200,111
1675332000,105
1675333800,110
1675335600,112
1675337400,112
1675339200,112
1675341000,112
1675342800,113
1675344600,117
1675346400,117
1675348200,121
1675350000,123
1675351800,122
1675353600,129
1675355400,128
1675357200,132
1675359000,125
1675360800,121
1675362600,125
1675364400,124
1675366200,123
1675368000,117
1675369800,101
1675371600,92
1675373400,86
1675375200,76
1675377000,71
1675378800,67
1675380600,63
1675382400,64
1675384200,67
1675386000,70
1675387800,65
1675389600,60
1675391400,62
1675393200,62
1675395000,63
1675396800,60
1675398600,58
1675400400,60
1675402200,58
1675404000,61
1675405800,73
1675407600,95
1675409400,107
1675411200,125
1675413000,120
1675414800,121
1675416600,114
1675418400,113
1675420200,114
1675422000,119
1675423800,119
1675425600,120
1675427400,116
1675429200,116
1675431000,117
1675432800,119
1675434600,127
1675436400,129
1675438200,138
1675440000,149
1675441800,152
1675443600,161
1675445400,160
1675447200,166
1675449000,164
1675450800,165
1675452600,176
1675454400,179
1675456200,172
1675458000,172
1675459800,167
1675461600,147
1675463400,134
1675465200,132
1675467000,120
1675468800,118
1675470600,120
1675472400,120
1675474200,117
1675476000,116
1675477800,115
1675479600,109
1675481400,104
1675483200,105
1675485000,102
1675486800,97
1675488600,95
1675490400,99
1675492200,115
1675494000,123
1675495800,134
1675497600,142
1675499400,156
1675501200,160
1675503000,162
1675504800,163
1675506600,162
1675508400,158
1675510200,152
1675512000,149
1675513800,145
1675515600,144
1675517400,144
1675519200,138
1675521000,140
1675522800,135
1675524600,144
1675526400,145
1675528200,149
1675530000,146
1675531800,143
1675533600,146
1675535400,142
1675537200,141
1675539000,145
1675540800,139
1675542600,130
1675544400,120
1675546200,108
1675548000,94
1675549800,90
1675551600,80
1675553400,72
1675555200,71
1675557000,67
1675558800,70
1675560600,70
1675562400,78
1675564200,78
1675566000,71
1675567800,68
1675569600,66
1675571400,67
1675573200,68
1675575000,76
1675576800,82
1675578600,89
1675580400,96
1675582200,92
1675584000,86
1675585800,90
1675587600,94
1675589400,99
1675591200,105
1675593000,110
1675594800,110
1675596600,114
1675598400,110
1675600200,109
1675602000,114
1675603800,126
1675605600,128
1675607400,137
1675609200,142
1675611000,158
1675612800,171
1675614600,189
1675616400,203
1675618200,204
1675620000,207
1675621800,207
1675623600,208
1675625400,215
1675627200,215
1675629000,217
1675630800,212
1675632600,203
1675634400,192
1675636200,188
1675638000,174
1675639800,170
1675641600,169
1675643400,170
1675645200,179
1675647000,181
1675648800,180
1675650600,180
1675652400,180
1675654200,186
1675656000,183
1675657800,184
1675659600,184
1675661400,195
1675663200,203
1675665000,220
1675666800,233
1675668600,231
1675670400,233
1675672200,235
1675674000,228
1675675800,221
1675677600,213
1675679400,208
1675681200,196
1675683000,197
1675684800,190
1675686600,194
1675688400,196
1675690200,195
1675692000,197
1675693800,202
1675695600,213
1675697400,223
1675699200,233
1675701000,224
1675702800,228
1675704600,228
1675706400,231
1675708200,234
1675710000,236
1675711800,235
1675713600,241
1675715400,247
1675717200,245
1675719000,240
1675720800,232
1675722600,227
1675724400,221
1675726200,222
1675728000,222
1675729800,227
1675731600,231
1675733400,230
1675735200,231
1675737000,229
1675738800,230
1675740600,231
1675742400,233
1675744200,241
1675746000,246
1675747800,256
1675749600,265
1675751400,275
1675753200,281
1675755000,272
1675756800,275
1675758600,261
1675760400,258
1675762200,257
1675764000,250
1675765800,251
1675767600,249
1675769400,269
1675771200,247
1675773000,242
1675774800,236
1675776600,241
1675778400,245
1675780200,246
1675782000,252
1675783800,251
1675785600,252
1675787400,253
1675789200,249
1675791000,252
1675792800,252
1675794600,249
1675796400,248
1675798200,248
1675800000,248
1675801800,249
1675803600,250
1675805400,257
1675807200,251
1675809000,250
1675810800,242
1675812600,230
1675814400,221
1675816200,214
1675818000,215
1675819800,213
1675821600,208
1675823400,209
1675825200,203
1675827000,201
1675828800,198
1675830600,201
1675832400,196
1675834200,202
1675836000,201
1675837800,205
1675839600,215
1675841400,227
1675843200,230
1675845000,226
1675846800,217
1675848600,209
1675850400,200
1675852200,190
1675854000,177
1675855800,164
1675857600,159
1675859400,154
1675861200,152
1675863000,148
1675864800,149
1675866600,156
1675868400,159
1675870200,169
1675872000,180
1675873800,185
1675875600,188
1675877400,186
1675879200,186
1675881000,184
1675882800,181
1675884600,182
1675886400,181
1675888200,176
1675890000,171
1675891800,154
1675893600,146
1675895400,148
1675897200,142
1675899000,126
1675900800,124
1675902600,123
1675904400,130
1675906200,137
1675908000,137
1675909800,137
1675911600,141
1675913400,137
1675915200,137
1675917000,142
1675918800,141
1675920600,153
1675922400,172
1675924200,198
1675926000,212
1675927800,213
1675929600,210
1675931400,205
1675933200,207
1675935000,202
1675936800,199
1675938600,193
1675940400,186
1675942200,178
1675944000,167
1675945800,168
1675947600,167
1675949400,175
1675951200,178
1675953000,182
1675954800,192
1675956600,193
1675958400,198
1675960200,203
1675962000,219
1675963800,221
1675965600,220
1675967400,215
1675969200,218
1675971000,222
1675972800,218
1675974600,218
1675976400,211
1675978200,213
1675980000,200
1675981800,197
1675983600,187
1675985400,163
1675987200,154
1675989000,149
1675990800,152
1675992600,160
1675994400,156
1675996200,156
1675998000,155
1675999800,154
1676001600,161
1676003400,169
1676005200,167
1676007000,157
1676008800,163
1676010600,179
1676012400,189
1676014200,201
1676016000,199
1676017800,184
1676019600,178
1676021400,175
1676023200,168
1676025000,169
1676026800,159
1676028600,144
1676030400,134
1676032200,134
1676034000,128
1676035800,132
1676037600,128
1676039400,132
1676041200,134
1676043000,146
1676044800,149
1676046600,155
1676048400,160
1676050200,159
1676052000,156
1676053800,156
1676055600,158
1676057400,164
1676059200,157
1676061000,150
1676062800,142
1676064600,141
1676066400,133
1676068200,128
1676070000,115
1676071800,86
1676073600,77
1676075400,74
1676077200,76
1676079000,75
1676080800,76
1676082600,76
1676084400,78
1676086200,73
1676088000,76
1676089800,81
1676091600,83
1676093400,85
1676095200,90
1676097000,107
1676098800,126
1676100600,153
1676102400,165
1676104200,178
1676106000,189
1676107800,186
1676109600,187
1676111400,188
1676113200,190
1676115000,187
1676116800,188
1676118600,187
1676120400,186
1676122200,193
1676124000,198
1676125800,207
1676127600,214
1676129400,220
